,Price,PriceStartDate,Date Added,InflationAdjustedPrice,Analysis,P or E,Pre2005Flag,PreviousPatents,LatestExpiration,MonthsUntilExpiration,InflationAdjustedPriceZScore,EvergreenFlag
1434,5131.3,2018-01-01,2016-06-28,2070.182799646585,P:DS/DP,P,0,7,2028-08-08,145.0,0.5140257973220752,0
1435,1734.06,2018-05-15,2015-10-28,689.2459099798082,NP,E,0,0,2018-10-22,35.0,-0.10612677754864505,1
1436,1734.06,2018-05-15,2015-11-28,689.2459099798082,P:DS/DP,P,0,1,2028-08-29,153.0,-0.10612677754864505,0
1437,1734.06,2018-05-15,2015-11-28,689.2459099798082,P:DS/DP,P,0,1,2028-08-29,153.0,-0.10612677754864505,0
1438,1734.06,2018-05-15,2015-11-28,689.2459099798082,P:UCnew,P,0,1,2028-08-29,153.0,-0.10612677754864505,0
1439,1734.06,2018-05-15,2015-11-28,689.2459099798082,P:DS/DP,P,0,1,2028-08-29,153.0,-0.10612677754864505,0
1440,1734.06,2018-05-15,2016-01-28,689.2459099798082,ODE,E,0,5,2028-08-29,151.0,-0.10612677754864505,1
1441,1734.06,2018-05-15,2016-05-28,689.2459099798082,P:UCnew,P,0,6,2033-06-12,204.0,-0.10612677754864505,0
1442,1734.06,2018-05-15,2016-06-28,689.2459099798082,P:UCnew,P,0,7,2033-06-12,203.0,-0.10612677754864505,0
1443,1734.06,2018-05-15,2016-09-28,689.2459099798082,P:UCnew,P,0,8,2033-06-12,200.0,-0.10612677754864505,0
1444,1734.06,2018-05-15,2016-11-28,689.2459099798082,P:UC,P,0,9,2033-06-12,198.0,-0.10612677754864505,0
1445,1734.06,2018-05-15,2016-11-28,689.2459099798082,P:UC,P,0,9,2033-06-12,198.0,-0.10612677754864505,0
1446,1734.06,2018-05-15,2016-11-28,689.2459099798082,UCnew,P,0,9,2033-06-12,198.0,-0.10612677754864505,0
1447,1734.06,2018-05-15,2017-08-28,689.2459099798082,P:UC,P,0,12,2033-06-12,189.0,-0.10612677754864505,0
1448,1734.06,2018-05-15,2017-08-28,689.2459099798082,UCnew,P,0,12,2033-06-12,189.0,-0.10612677754864505,0
1449,1734.06,2018-05-15,2017-08-28,689.2459099798082,P:DS/DP,P,0,12,2033-06-12,189.0,-0.10612677754864505,0
1450,1734.06,2018-05-15,2017-08-28,689.2459099798082,P:UC,P,0,12,2033-06-12,189.0,-0.10612677754864505,0
1451,1734.06,2018-05-15,2017-10-28,689.2459099798082,P:DS/DP,P,0,16,2033-06-12,187.0,-0.10612677754864505,0
1452,126.93,2018-09-11,2005-01-01,50.281454133473844,Pre-2005,P,1,0,2013-10-22,105.0,-0.3930736000349284,0
1453,126.93,2018-09-11,2005-01-01,50.281454133473844,Pre-2005,P,1,0,2013-10-22,105.0,-0.3930736000349284,0
1454,126.93,2018-09-11,2005-01-01,50.281454133473844,Pre-2005,P,1,0,2013-10-22,105.0,-0.3930736000349284,0
1455,126.93,2018-09-11,2005-01-01,50.281454133473844,Pre-2005,P,1,0,2013-10-22,105.0,-0.3930736000349284,0
1456,126.93,2018-09-11,2005-01-01,50.281454133473844,Pre-2005,E,1,0,2013-10-22,105.0,-0.3930736000349284,1
1457,126.93,2018-09-11,2005-01-01,50.281454133473844,Pre-2005,E,1,0,2013-10-22,105.0,-0.3930736000349284,1
1458,126.93,2018-09-11,2005-01-01,50.281454133473844,Pre-2005,E,1,0,2013-10-22,105.0,-0.3930736000349284,1
1459,126.93,2018-09-11,2005-03-28,50.281454133473844,PTAorPTE,P,0,7,2016-05-24,133.0,-0.3930736000349284,0
1460,88.91,2018-05-01,2017-11-28,35.33952334769543,P:DP/UCnew,P,0,0,2034-06-23,198.0,-0.39978373785489535,0
1461,1.55,2012-01-01,2005-01-01,0.6838587280227659,Pre-2005,P,1,0,2004-07-29,-6.0,-0.4153469397713364,0
1462,2.24,2012-01-01,2005-01-01,0.9882861617877392,Pre-2005,P,1,0,2004-07-29,-6.0,-0.4152102271827139,0
1463,709.62,2018-09-11,2017-05-28,281.1055344063318,P:DP,P,0,0,2033-01-02,187.0,-0.2894148819613456,0
1464,709.62,2018-09-11,2017-07-28,281.1055344063318,ODE,E,0,1,2033-01-02,185.0,-0.2894148819613456,1
1465,709.62,2018-09-11,2018-01-28,281.1055344063318,P:DP,P,0,2,2033-01-02,179.0,-0.2894148819613456,0
1466,4659.68,2018-04-15,2017-04-28,1859.8101745787203,P:DS/DP,P,0,0,2029-10-06,149.0,0.419551440025682,0
1467,4659.68,2018-04-15,2017-04-28,1859.8101745787203,P:UCnew,P,0,0,2029-10-06,149.0,0.419551440025682,0
1468,4659.68,2018-04-15,2017-05-28,1859.8101745787203,,E,0,2,2029-10-06,148.0,0.419551440025682,1
1469,4659.68,2018-04-15,2017-10-28,1859.8101745787203,DS/DP,P,0,3,2029-10-06,143.0,0.419551440025682,0
1470,4659.68,2018-04-15,2017-10-28,1859.8101745787203,UC,P,0,3,2029-10-06,143.0,0.419551440025682,0
1471,4659.68,2018-04-15,2017-10-28,1859.8101745787203,,E,0,3,2029-10-06,143.0,0.419551440025682,1
1472,69.04,2018-04-04,2010-10-28,27.555818093284262,P:DS/DP/UCnew,P,0,0,2028-01-09,206.0,-0.40327925230720507,0
1473,69.04,2018-04-04,2010-10-28,27.555818093284262,P:DP/UC,P,0,0,2028-01-09,206.0,-0.40327925230720507,0
1474,69.04,2018-04-04,2010-10-28,27.555818093284262,P:DP/UC,P,0,0,2028-01-09,206.0,-0.40327925230720507,0
1475,69.04,2018-04-04,2010-10-28,27.555818093284262,P:DP/UC,P,0,0,2028-01-09,206.0,-0.40327925230720507,0
1476,69.04,2018-04-04,2010-10-28,27.555818093284262,P:PED,P,0,0,2028-01-09,206.0,-0.40327925230720507,0
1477,69.04,2018-04-04,2010-10-28,27.555818093284262,NDF,E,0,0,2028-01-09,206.0,-0.40327925230720507,1
1478,69.04,2018-04-04,2010-11-28,27.555818093284262,No change,P,0,6,2028-01-09,205.0,-0.40327925230720507,0
1479,69.04,2018-04-04,2010-11-28,27.555818093284262,No change,P,0,6,2028-01-09,205.0,-0.40327925230720507,0
1480,69.04,2018-04-04,2010-11-28,27.555818093284262,No change,P,0,6,2028-01-09,205.0,-0.40327925230720507,0
1481,69.04,2018-04-04,2010-11-28,27.555818093284262,No change,P,0,6,2028-01-09,205.0,-0.40327925230720507,0
1482,69.04,2018-04-04,2010-11-28,27.555818093284262,P:PED,P,0,6,2028-01-09,205.0,-0.40327925230720507,0
1483,69.04,2018-04-04,2012-08-28,27.555818093284262,P:DP,P,0,11,2028-01-09,184.0,-0.40327925230720507,0
1484,45.15,2018-06-25,2005-01-01,17.917448777526,Pre-2005,P,1,0,2019-10-11,177.0,-0.40760766122541764,0
1485,45.15,2018-06-25,2005-01-01,17.917448777526,Pre-2005,P,1,0,2019-10-11,177.0,-0.40760766122541764,0
1486,45.15,2018-06-25,2005-01-01,17.917448777526,Pre-2005,P,1,0,2019-10-11,177.0,-0.40760766122541764,0
1487,45.15,2018-06-25,2005-01-01,17.917448777526,Pre-2005,P,1,0,2019-10-11,177.0,-0.40760766122541764,0
1488,45.15,2018-06-25,2005-01-01,17.917448777526,Pre-2005,P,1,0,2019-10-11,177.0,-0.40760766122541764,0
1489,45.15,2018-06-25,2005-01-01,17.917448777526,Pre-2005,P,1,0,2019-10-11,177.0,-0.40760766122541764,0
1490,45.15,2018-06-25,2005-01-01,17.917448777526,Pre-2005,P,1,0,2019-10-11,177.0,-0.40760766122541764,0
1491,45.15,2018-06-25,2005-01-01,17.917448777526,Pre-2005,E,1,0,2019-10-11,177.0,-0.40760766122541764,1
1492,45.15,2018-06-25,2005-01-01,17.917448777526,Pre-2005,E,1,0,2019-10-11,177.0,-0.40760766122541764,1
1493,45.15,2018-06-25,2005-01-01,17.917448777526,Pre-2005,E,1,0,2019-10-11,177.0,-0.40760766122541764,1
1494,45.15,2018-06-25,2005-01-01,17.917448777526,Pre-2005,E,1,0,2019-10-11,177.0,-0.40760766122541764,1
1495,45.15,2018-06-25,2006-07-28,17.917448777526,P:DP,P,0,11,2020-05-10,165.0,-0.40760766122541764,0
1496,45.15,2018-06-25,2006-07-28,17.917448777526,P:PED,P,0,11,2020-05-10,165.0,-0.40760766122541764,0
1497,45.15,2018-06-25,2006-08-28,17.917448777526,No change,P,0,13,2020-05-10,164.0,-0.40760766122541764,0
1498,45.15,2018-06-25,2006-08-28,17.917448777526,P:PED,P,0,13,2020-05-10,164.0,-0.40760766122541764,0
1499,45.15,2018-06-25,2013-05-28,17.917448777526,PTDecrease,P,0,15,2020-05-10,83.0,-0.40760766122541764,0
1500,45.15,2018-06-25,2013-05-28,17.917448777526,P:PEDDecrease,P,0,15,2020-05-10,83.0,-0.40760766122541764,0
1501,94.04,2018-08-17,2006-10-28,37.29585240297288,M,E,0,0,2009-10-20,35.0,-0.39890518756776566,1
1502,94.04,2018-08-17,2006-10-28,37.29585240297288,NDF,E,0,0,2009-10-20,35.0,-0.39890518756776566,1
1503,94.04,2018-08-17,2006-11-28,37.29585240297288,P:DS/DP/UCnew,P,0,2,2016-02-07,110.0,-0.39890518756776566,0
1504,94.04,2018-08-17,2006-11-28,37.29585240297288,P:UCnew,P,0,2,2016-02-07,110.0,-0.39890518756776566,0
1505,94.04,2018-08-17,2006-11-28,37.29585240297288,P:UCnew,P,0,2,2016-02-07,110.0,-0.39890518756776566,0
1506,94.04,2018-08-17,2006-11-28,37.29585240297288,UCsamemonth,P,0,2,2016-02-07,110.0,-0.39890518756776566,0
1507,94.04,2018-08-17,2006-11-28,37.29585240297288,P:DP,P,0,2,2016-02-07,110.0,-0.39890518756776566,0
1508,94.04,2018-08-17,2006-12-28,37.29585240297288,No change,P,0,7,2016-08-07,115.0,-0.39890518756776566,0
1509,94.04,2018-08-17,2006-12-28,37.29585240297288,No change,P,0,7,2016-08-07,115.0,-0.39890518756776566,0
1510,94.04,2018-08-17,2006-12-28,37.29585240297288,No change,P,0,7,2016-08-07,115.0,-0.39890518756776566,0
1511,94.04,2018-08-17,2006-12-28,37.29585240297288,No change,P,0,7,2016-08-07,115.0,-0.39890518756776566,0
1512,94.04,2018-08-17,2006-12-28,37.29585240297288,No change,P,0,7,2016-08-07,115.0,-0.39890518756776566,0
1513,94.04,2018-08-17,2006-12-28,37.29585240297288,P:PED,P,0,7,2016-08-07,115.0,-0.39890518756776566,0
1514,94.04,2018-08-17,2006-12-28,37.29585240297288,P:PED,P,0,7,2016-08-07,115.0,-0.39890518756776566,0
1515,94.04,2018-08-17,2006-12-28,37.29585240297288,P:PED,P,0,7,2016-08-07,115.0,-0.39890518756776566,0
1516,94.04,2018-08-17,2006-12-28,37.29585240297288,P:PED,P,0,7,2016-08-07,115.0,-0.39890518756776566,0
1517,94.04,2018-08-17,2006-12-28,37.29585240297288,No change,E,0,7,2016-08-07,115.0,-0.39890518756776566,1
1518,94.04,2018-08-17,2006-12-28,37.29585240297288,No change,E,0,7,2016-08-07,115.0,-0.39890518756776566,1
1519,94.04,2018-08-17,2006-12-28,37.29585240297288,PED,E,0,7,2016-08-07,115.0,-0.39890518756776566,1
1520,94.04,2018-08-17,2006-12-28,37.29585240297288,PED,E,0,7,2016-08-07,115.0,-0.39890518756776566,1
1521,94.04,2018-08-17,2007-10-28,37.29585240297288,P:DS/DP/UC,P,0,20,2023-12-27,193.0,-0.39890518756776566,0
1522,94.04,2018-08-17,2007-10-28,37.29585240297288,UCsamemonth,P,0,20,2023-12-27,193.0,-0.39890518756776566,0
1523,94.04,2018-08-17,2007-10-28,37.29585240297288,P:PED,P,0,20,2023-12-27,193.0,-0.39890518756776566,0
1524,94.04,2018-08-17,2007-11-28,37.29585240297288,No change,P,0,23,2023-12-27,192.0,-0.39890518756776566,0
1525,94.04,2018-08-17,2007-11-28,37.29585240297288,No change,P,0,23,2023-12-27,192.0,-0.39890518756776566,0
1526,94.04,2018-08-17,2007-11-28,37.29585240297288,No change,P,0,23,2023-12-27,192.0,-0.39890518756776566,0
1527,94.04,2018-08-17,2008-01-28,37.29585240297288,P:UC,P,0,26,2023-12-27,190.0,-0.39890518756776566,0
1528,94.04,2018-08-17,2008-01-28,37.29585240297288,P:PED,P,0,26,2023-12-27,190.0,-0.39890518756776566,0
1529,94.04,2018-08-17,2008-02-28,37.29585240297288,No change,P,0,28,2023-12-27,189.0,-0.39890518756776566,0
1530,94.04,2018-08-17,2008-02-28,37.29585240297288,No change,P,0,28,2023-12-27,189.0,-0.39890518756776566,0
1531,94.04,2018-08-17,2012-02-28,37.29585240297288,P:DP,P,0,30,2026-03-11,168.0,-0.39890518756776566,0
1532,94.04,2018-08-17,2012-02-28,37.29585240297288,P:PED,P,0,30,2026-03-11,168.0,-0.39890518756776566,0
1533,94.04,2018-08-17,2012-04-28,37.29585240297288,DelistRequest,P,0,32,2026-03-11,166.0,-0.39890518756776566,0
1534,7111.16,2018-09-15,2018-08-28,2816.9815282107757,P:DP,P,0,0,2030-11-10,146.0,0.8493989471703763,0
1535,7111.16,2018-09-15,2018-08-28,2816.9815282107757,P:DP/UCnew,P,0,0,2030-11-10,146.0,0.8493989471703763,0
1536,7111.16,2018-09-15,2018-08-28,2816.9815282107757,P:DS/DP/UC,P,0,0,2030-11-10,146.0,0.8493989471703763,0
1537,7111.16,2018-09-15,2018-08-28,2816.9815282107757,P:DS/DP,P,0,0,2030-11-10,146.0,0.8493989471703763,0
1538,7111.16,2018-09-15,2018-08-28,2816.9815282107757,P:DS/DP,P,0,0,2030-11-10,146.0,0.8493989471703763,0
1539,7111.16,2018-09-15,2018-08-28,2816.9815282107757,P:DS/DP,P,0,0,2030-11-10,146.0,0.8493989471703763,0
1540,7111.16,2018-09-15,2018-08-28,2816.9815282107757,P:DP,P,0,0,2030-11-10,146.0,0.8493989471703763,0
1541,7111.16,2018-09-15,2018-08-28,2816.9815282107757,P:DS/DP,P,0,0,2030-11-10,146.0,0.8493989471703763,0
1542,7111.16,2018-09-15,2018-08-28,2816.9815282107757,P:DP,P,0,0,2030-11-10,146.0,0.8493989471703763,0
1543,7111.16,2018-09-15,2018-08-28,2816.9815282107757,P:UC,P,0,0,2030-11-10,146.0,0.8493989471703763,0
1544,7111.16,2018-09-15,2018-08-28,2816.9815282107757,P:UC,P,0,0,2030-11-10,146.0,0.8493989471703763,0
1545,7111.16,2018-09-15,2018-08-28,2816.9815282107757,P:DP/UC,P,0,0,2030-11-10,146.0,0.8493989471703763,0
1546,7111.16,2018-09-15,2018-08-28,2816.9815282107757,P:DP/UC,P,0,0,2030-11-10,146.0,0.8493989471703763,0
1547,7111.16,2018-09-15,2018-08-28,2816.9815282107757,P:DS/DP,P,0,0,2030-11-10,146.0,0.8493989471703763,0
1548,7111.16,2018-09-15,2018-08-28,2816.9815282107757,P:DS/DP,P,0,0,2030-11-10,146.0,0.8493989471703763,0
1549,7111.16,2018-09-15,2018-08-28,2816.9815282107757,P:UC,P,0,0,2030-11-10,146.0,0.8493989471703763,0
1550,7111.16,2018-09-15,2018-08-28,2816.9815282107757,P:DP/UC,P,0,0,2030-11-10,146.0,0.8493989471703763,0
1551,7111.16,2018-09-15,2018-08-28,2816.9815282107757,P:DP/UC,P,0,0,2030-11-10,146.0,0.8493989471703763,0
1552,7111.16,2018-09-15,2018-08-28,2816.9815282107757,P:DS/DP,P,0,0,2030-11-10,146.0,0.8493989471703763,0
1553,7111.16,2018-09-15,2018-08-28,2816.9815282107757,P:DP,P,0,0,2030-11-10,146.0,0.8493989471703763,0
1554,7111.16,2018-09-15,2018-08-28,2816.9815282107757,P:DP,P,0,0,2030-11-10,146.0,0.8493989471703763,0
1555,7111.16,2018-09-15,2018-08-28,2816.9815282107757,,E,0,0,2030-11-10,146.0,0.8493989471703763,1
1556,7111.16,2018-09-15,2018-08-28,2816.9815282107757,ODE,E,0,0,2030-11-10,146.0,0.8493989471703763,1
1557,2192.57,2018-10-02,2018-02-28,867.0225596615062,P:UCnew,P,0,0,2035-06-19,207.0,-0.026290654785208502,0
1558,2192.57,2018-10-02,2018-02-28,867.0225596615062,P:DS/DP,P,0,0,2035-06-19,207.0,-0.026290654785208502,0
1559,2192.57,2018-10-02,2018-02-28,867.0225596615062,P:DS/DP,P,0,0,2035-06-19,207.0,-0.026290654785208502,0
1560,2192.57,2018-10-02,2018-02-28,867.0225596615062,P:UC,P,0,0,2035-06-19,207.0,-0.026290654785208502,0
1561,2192.57,2018-10-02,2018-02-28,867.0225596615062,P:DS/DP/UC,P,0,0,2035-06-19,207.0,-0.026290654785208502,0
1562,2192.57,2018-10-02,2018-02-28,867.0225596615062,P:DS/DP,P,0,0,2035-06-19,207.0,-0.026290654785208502,0
1563,2192.57,2018-10-02,2018-02-28,867.0225596615062,P:DS/DP/UC,P,0,0,2035-06-19,207.0,-0.026290654785208502,0
1564,2192.57,2018-10-02,2018-02-28,867.0225596615062,P:DS/DP,P,0,0,2035-06-19,207.0,-0.026290654785208502,0
1565,2192.57,2018-10-02,2018-02-28,867.0225596615062,P:DS/DP,P,0,0,2035-06-19,207.0,-0.026290654785208502,0
1566,2192.57,2018-10-02,2018-02-28,867.0225596615062,,E,0,0,2035-06-19,207.0,-0.026290654785208502,1
1567,582.91,2018-03-20,2017-03-28,233.58070798304172,P:DP,P,0,0,2034-09-02,209.0,-0.3107573804471375,0
1568,26.39,2018-03-07,2005-01-01,10.574865560159324,Pre-2005,P,1,0,2013-08-13,103.0,-0.4109050761344735,0
1569,26.39,2018-03-07,2005-01-01,10.574865560159324,Pre-2005,E,1,0,2013-08-13,103.0,-0.4109050761344735,1
1570,26.39,2018-03-07,2008-02-28,10.574865560159324,P,P,0,2,2017-08-29,114.0,-0.4109050761344735,0
1571,26.39,2018-03-07,2008-05-28,10.574865560159324,DS/DP/UCnew,P,0,3,2017-08-29,111.0,-0.4109050761344735,0
1572,26.39,2018-03-07,2008-05-28,10.574865560159324,PTAorPTE,P,0,3,2017-08-29,111.0,-0.4109050761344735,0
1573,876.38,2018-07-15,2005-01-01,347.76156123266907,Pre-2005,P,1,0,2019-10-22,177.0,-0.25948092409815937,0
1574,876.38,2018-07-15,2005-01-01,347.76156123266907,Pre-2005,P,1,0,2019-10-22,177.0,-0.25948092409815937,0
1575,876.38,2018-07-15,2012-01-28,347.76156123266907,No change,P,0,2,2020-04-22,98.0,-0.25948092409815937,0
1576,876.38,2018-07-15,2012-01-28,347.76156123266907,No change,P,0,2,2020-04-22,98.0,-0.25948092409815937,0
1577,876.38,2018-07-15,2012-01-28,347.76156123266907,P:PED,P,0,2,2020-04-22,98.0,-0.25948092409815937,0
1578,876.38,2018-07-15,2012-01-28,347.76156123266907,P:PED,P,0,2,2020-04-22,98.0,-0.25948092409815937,0
1579,20.73,2018-11-09,2005-01-01,8.224950205921331,Pre-2005,P,1,0,2018-08-14,163.0,-0.4119603785661513,0
1580,20.73,2018-11-09,2005-01-01,8.224950205921331,Pre-2005,P,1,0,2018-08-14,163.0,-0.4119603785661513,0
1581,20.73,2018-11-09,2005-01-01,8.224950205921331,Pre-2005,P,1,0,2018-08-14,163.0,-0.4119603785661513,0
1582,20.73,2018-11-09,2005-01-01,8.224950205921331,Pre-2005,P,1,0,2018-08-14,163.0,-0.4119603785661513,0
1583,20.73,2018-11-09,2005-01-01,8.224950205921331,Pre-2005,P,1,0,2018-08-14,163.0,-0.4119603785661513,0
1584,20.73,2018-11-09,2005-01-01,8.224950205921331,Pre-2005,P,1,0,2018-08-14,163.0,-0.4119603785661513,0
1585,20.73,2018-11-09,2005-01-01,8.224950205921331,Pre-2005,P,1,0,2018-08-14,163.0,-0.4119603785661513,0
1586,20.73,2018-11-09,2005-01-01,8.224950205921331,Pre-2005,E,1,0,2018-08-14,163.0,-0.4119603785661513,1
1587,20.73,2018-11-09,2005-01-01,8.224950205921331,Pre-2005,E,1,0,2018-08-14,163.0,-0.4119603785661513,1
1588,20.73,2018-11-09,2006-01-28,8.224950205921331,M,E,0,9,2018-08-14,150.0,-0.4119603785661513,1
1589,20.73,2018-11-09,2006-08-28,8.224950205921331,I,E,0,10,2018-08-14,143.0,-0.4119603785661513,1
1590,20.73,2018-11-09,2006-09-28,8.224950205921331,UCadditionalnew,P,0,11,2018-08-14,142.0,-0.4119603785661513,0
1591,20.73,2018-11-09,2006-09-28,8.224950205921331,Applied to other UC,P,0,11,2018-08-14,142.0,-0.4119603785661513,0
1592,20.73,2018-11-09,2006-09-28,8.224950205921331,DS/DP,P,0,11,2018-08-14,142.0,-0.4119603785661513,0
1593,20.73,2018-11-09,2006-09-28,8.224950205921331,DP,P,0,11,2018-08-14,142.0,-0.4119603785661513,0
1594,20.73,2018-11-09,2007-04-28,8.224950205921331,D,E,0,15,2018-08-14,135.0,-0.4119603785661513,1
1595,20.73,2018-11-09,2007-04-28,8.224950205921331,Added to other strength,E,0,15,2018-08-14,135.0,-0.4119603785661513,1
1596,20.73,2018-11-09,2007-05-28,8.224950205921331,UCadditional,P,0,17,2018-08-14,134.0,-0.4119603785661513,0
1597,20.73,2018-11-09,2007-05-28,8.224950205921331,Added to other strength,P,0,17,2018-08-14,134.0,-0.4119603785661513,0
1598,20.73,2018-11-09,2007-05-28,8.224950205921331,UC,P,0,17,2018-08-14,134.0,-0.4119603785661513,0
1599,20.73,2018-11-09,2007-05-28,8.224950205921331,Added to other strength,P,0,17,2018-08-14,134.0,-0.4119603785661513,0
1600,20.73,2018-11-09,2007-05-28,8.224950205921331,DP,P,0,17,2018-08-14,134.0,-0.4119603785661513,0
1601,20.73,2018-11-09,2007-05-28,8.224950205921331,Added to other strength,P,0,17,2018-08-14,134.0,-0.4119603785661513,0
1602,20.73,2018-11-09,2008-05-28,8.224950205921331,Added to other strength,P,0,23,2023-05-06,179.0,-0.4119603785661513,0
1603,20.73,2018-11-09,2008-05-28,8.224950205921331,Added to other strength,P,0,23,2023-05-06,179.0,-0.4119603785661513,0
1604,20.73,2018-11-09,2008-05-28,8.224950205921331,P:UC,P,0,23,2023-05-06,179.0,-0.4119603785661513,0
1605,20.73,2018-11-09,2008-05-28,8.224950205921331,Added to other strength,E,0,23,2023-05-06,179.0,-0.4119603785661513,1
1606,20.73,2018-11-09,2008-07-28,8.224950205921331,NS,E,0,27,2023-05-06,177.0,-0.4119603785661513,1
1607,20.73,2018-11-09,2009-04-28,8.224950205921331,No change,P,0,28,2023-11-06,174.0,-0.4119603785661513,0
1608,20.73,2018-11-09,2009-04-28,8.224950205921331,No change,P,0,28,2023-11-06,174.0,-0.4119603785661513,0
1609,20.73,2018-11-09,2009-04-28,8.224950205921331,No change,P,0,28,2023-11-06,174.0,-0.4119603785661513,0
1610,20.73,2018-11-09,2009-04-28,8.224950205921331,No change,P,0,28,2023-11-06,174.0,-0.4119603785661513,0
1611,20.73,2018-11-09,2009-04-28,8.224950205921331,No change,P,0,28,2023-11-06,174.0,-0.4119603785661513,0
1612,20.73,2018-11-09,2009-04-28,8.224950205921331,No change,P,0,28,2023-11-06,174.0,-0.4119603785661513,0
1613,20.73,2018-11-09,2009-04-28,8.224950205921331,No change,P,0,28,2023-11-06,174.0,-0.4119603785661513,0
1614,20.73,2018-11-09,2009-04-28,8.224950205921331,No change,P,0,28,2023-11-06,174.0,-0.4119603785661513,0
1615,20.73,2018-11-09,2009-04-28,8.224950205921331,No change,P,0,28,2023-11-06,174.0,-0.4119603785661513,0
1616,20.73,2018-11-09,2009-04-28,8.224950205921331,No change,P,0,28,2023-11-06,174.0,-0.4119603785661513,0
1617,20.73,2018-11-09,2009-04-28,8.224950205921331,No change,P,0,28,2023-11-06,174.0,-0.4119603785661513,0
1618,20.73,2018-11-09,2009-04-28,8.224950205921331,No change,P,0,28,2023-11-06,174.0,-0.4119603785661513,0
1619,20.73,2018-11-09,2009-04-28,8.224950205921331,No change,P,0,28,2023-11-06,174.0,-0.4119603785661513,0
1620,20.73,2018-11-09,2009-04-28,8.224950205921331,No change,P,0,28,2023-11-06,174.0,-0.4119603785661513,0
1621,20.73,2018-11-09,2009-04-28,8.224950205921331,P:PED,P,0,28,2023-11-06,174.0,-0.4119603785661513,0
1622,20.73,2018-11-09,2009-04-28,8.224950205921331,Applied to other UC,P,0,28,2023-11-06,174.0,-0.4119603785661513,0
1623,20.73,2018-11-09,2009-04-28,8.224950205921331,P:PED,P,0,28,2023-11-06,174.0,-0.4119603785661513,0
1624,20.73,2018-11-09,2009-04-28,8.224950205921331,P:PED,P,0,28,2023-11-06,174.0,-0.4119603785661513,0
1625,20.73,2018-11-09,2009-04-28,8.224950205921331,P:PED,P,0,28,2023-11-06,174.0,-0.4119603785661513,0
1626,20.73,2018-11-09,2009-04-28,8.224950205921331,P:PED,P,0,28,2023-11-06,174.0,-0.4119603785661513,0
1627,20.73,2018-11-09,2009-04-28,8.224950205921331,P:PED,P,0,28,2023-11-06,174.0,-0.4119603785661513,0
1628,20.73,2018-11-09,2009-04-28,8.224950205921331,P:PED,P,0,28,2023-11-06,174.0,-0.4119603785661513,0
1629,20.73,2018-11-09,2009-04-28,8.224950205921331,P:PED,P,0,28,2023-11-06,174.0,-0.4119603785661513,0
1630,20.73,2018-11-09,2009-04-28,8.224950205921331,No change,E,0,28,2023-11-06,174.0,-0.4119603785661513,1
1631,20.73,2018-11-09,2009-04-28,8.224950205921331,PED,E,0,28,2023-11-06,174.0,-0.4119603785661513,1
1632,20.73,2018-11-09,2009-04-28,8.224950205921331,No change,E,0,28,2023-11-06,174.0,-0.4119603785661513,1
1633,20.73,2018-11-09,2009-04-28,8.224950205921331,PED,E,0,28,2023-11-06,174.0,-0.4119603785661513,1
1634,20.73,2018-11-09,2009-04-28,8.224950205921331,No change,E,0,28,2023-11-06,174.0,-0.4119603785661513,1
1635,20.73,2018-11-09,2009-04-28,8.224950205921331,PED,E,0,28,2023-11-06,174.0,-0.4119603785661513,1
1636,20.73,2018-11-09,2009-07-28,8.224950205921331,M,E,0,57,2023-11-06,171.0,-0.4119603785661513,1
1637,20.73,2018-11-09,2009-07-28,8.224950205921331,PED,E,0,57,2023-11-06,171.0,-0.4119603785661513,1
1638,20.73,2018-11-09,2010-05-28,8.224950205921331,P:UCnew,P,0,59,2023-11-06,161.0,-0.4119603785661513,0
1639,20.73,2018-11-09,2010-05-28,8.224950205921331,P:PED,P,0,59,2023-11-06,161.0,-0.4119603785661513,0
1640,177.38,2018-12-01,2006-07-28,70.60378214645368,P:DP,P,0,0,2019-09-28,158.0,-0.3839472278314471,0
1641,177.38,2018-12-01,2006-07-28,70.60378214645368,P:DP,P,0,0,2019-09-28,158.0,-0.3839472278314471,0
1642,177.38,2018-12-01,2006-07-28,70.60378214645368,NP,E,0,0,2019-09-28,158.0,-0.3839472278314471,1
